NOC,Year,Total Participants,Medal Winners,Medal Efficiency
PAK,1972,26,15.0,0.5769230769230769
PAK,1976,24,16.0,0.6666666666666666
PAK,1984,33,16.0,0.4848484848484848
PAK,1988,33,1.0,0.0303030303030303
PAK,1992,28,16.0,0.5714285714285714
PAK,1996,24,0.0,0.0
PAK,2000,27,0.0,0.0
PAK,2004,26,0.0,0.0
PAK,2008,22,0.0,0.0
PAK,2012,21,0.0,0.0
PAK,2016,7,0.0,0.0
PAK,2020,10,0.0,0.0
PAK,2024,7,1.0,0.1428571428571428
PAN,1928,2,0.0,0.0
PAN,1948,2,2.0,1.0
PAN,1952,1,0.0,0.0
PAN,1960,8,0.0,0.0
PAN,1964,15,0.0,0.0
PAN,1968,16,0.0,0.0
PAN,1972,8,0.0,0.0
PAN,1976,13,0.0,0.0
PAN,1984,10,0.0,0.0
PAN,1988,9,0.0,0.0
PAN,1992,7,0.0,0.0
PAN,1996,9,0.0,0.0
PAN,2000,7,0.0,0.0
PAN,2004,5,0.0,0.0
PAN,2008,5,1.0,0.2
PAN,2012,8,0.0,0.0
PAN,2016,14,0.0,0.0
PAN,2020,11,0.0,0.0
PAN,2024,8,1.0,0.125
PAR,1968,1,0.0,0.0
PAR,1972,3,0.0,0.0
PAR,1976,6,0.0,0.0
PAR,1984,18,0.0,0.0
PAR,1988,13,0.0,0.0
PAR,1992,31,0.0,0.0
PAR,1996,7,0.0,0.0
PAR,2000,5,0.0,0.0
PAR,2004,22,17.0,0.7727272727272727
PAR,2008,7,0.0,0.0
PAR,2012,10,0.0,0.0
PAR,2016,11,0.0,0.0
PAR,2020,9,0.0,0.0
PAR,2024,29,0.0,0.0
PER,1900,2,0.0,0.0
PER,1932,3,0.0,0.0
PER,1936,46,0.0,0.0
PER,1948,49,1.0,0.0204081632653061
PER,1956,10,0.0,0.0
PER,1960,33,0.0,0.0
PER,1964,40,0.0,0.0
PER,1968,33,0.0,0.0
PER,1972,31,0.0,0.0
PER,1976,14,0.0,0.0
PER,1980,38,0.0,0.0
PER,1984,44,1.0,0.0227272727272727
PER,1988,26,12.0,0.4615384615384615
PER,1992,21,1.0,0.0476190476190476
PER,1996,33,0.0,0.0
PER,2000,22,0.0,0.0
PER,2004,14,0.0,0.0
PER,2008,13,0.0,0.0
PER,2012,16,0.0,0.0
PER,2016,34,0.0,0.0
PER,2020,42,0.0,0.0
PER,2024,26,1.0,0.0384615384615384
PHI,1924,2,0.0,0.0
PHI,1928,6,1.0,0.1666666666666666
PHI,1932,8,3.0,0.375
PHI,1936,40,1.0,0.025
PHI,1948,31,0.0,0.0
PHI,1952,28,0.0,0.0
PHI,1956,48,0.0,0.0
PHI,1960,49,0.0,0.0
PHI,1964,70,1.0,0.0142857142857142
PHI,1968,89,0.0,0.0
PHI,1972,79,0.0,0.0
PHI,1976,22,0.0,0.0
PHI,1984,32,0.0,0.0
PHI,1988,42,1.0,0.0238095238095238
PHI,1992,38,1.0,0.0263157894736842
PHI,1996,18,1.0,0.0555555555555555
PHI,2000,22,0.0,0.0
PHI,2004,21,0.0,0.0
PHI,2008,17,0.0,0.0
PHI,2012,11,0.0,0.0
PHI,2016,13,1.0,0.0769230769230769
PHI,2020,27,4.0,0.1481481481481481
PHI,2024,22,3.0,0.1363636363636363
PLE,1996,1,0.0,0.0
PLE,2000,2,0.0,0.0
PLE,2004,3,0.0,0.0
PLE,2008,4,0.0,0.0
PLE,2012,5,0.0,0.0
PLE,2016,6,0.0,0.0
PLE,2020,5,0.0,0.0
PLE,2024,8,0.0,0.0
PLW,2000,5,0.0,0.0
PLW,2004,4,0.0,0.0
PLW,2008,5,0.0,0.0
PLW,2012,5,0.0,0.0
PLW,2016,6,0.0,0.0
PLW,2020,3,0.0,0.0
PLW,2024,3,0.0,0.0
PNG,1976,9,0.0,0.0
PNG,1984,12,0.0,0.0
PNG,1988,15,0.0,0.0
PNG,1992,19,0.0,0.0
PNG,1996,17,0.0,0.0
PNG,2000,5,0.0,0.0
PNG,2004,6,0.0,0.0
PNG,2008,9,0.0,0.0
PNG,2012,8,0.0,0.0
PNG,2016,8,0.0,0.0
PNG,2020,8,0.0,0.0
PNG,2024,7,0.0,0.0
POL,1912,1,0.0,0.0
POL,1924,100,5.0,0.05
POL,1928,146,20.0,0.136986301369863
POL,1932,71,21.0,0.2957746478873239
POL,1936,177,12.0,0.0677966101694915
POL,1948,52,2.0,0.0384615384615384
POL,1952,248,4.0,0.0161290322580645
POL,1956,118,19.0,0.1610169491525423
POL,1960,307,30.0,0.0977198697068403
POL,1964,240,46.0,0.1916666666666666
POL,1968,296,37.0,0.125
POL,1972,418,46.0,0.1100478468899521
POL,1976,286,73.0,0.2552447552447552
POL,1980,418,50.0,0.1196172248803827
POL,1988,192,21.0,0.109375
POL,1992,263,46.0,0.1749049429657794
POL,1996,207,22.0,0.1062801932367149
POL,2000,240,24.0,0.1
POL,2004,224,12.0,0.0535714285714285
POL,2008,316,20.0,0.0632911392405063
POL,2012,256,12.0,0.046875
POL,2016,289,16.0,0.0553633217993079
POL,2020,282,36.0,0.1276595744680851
POL,2024,226,28.0,0.1238938053097345
POR,1912,8,0.0,0.0
POR,1920,40,0.0,0.0
POR,1924,47,4.0,0.0851063829787234
POR,1928,39,6.0,0.1538461538461538
POR,1932,8,0.0,0.0
POR,1936,26,3.0,0.1153846153846153
POR,1948,65,5.0,0.0769230769230769
POR,1952,155,2.0,0.0129032258064516
POR,1956,18,0.0,0.0
POR,1960,109,2.0,0.018348623853211
POR,1964,25,0.0,0.0
POR,1968,33,0.0,0.0
POR,1972,41,0.0,0.0
POR,1976,36,2.0,0.0555555555555555
POR,1980,18,0.0,0.0
POR,1984,48,3.0,0.0625
POR,1988,91,1.0,0.0109890109890109
POR,1992,115,0.0,0.0
POR,1996,131,3.0,0.0229007633587786
POR,2000,64,2.0,0.03125
POR,2004,93,3.0,0.032258064516129
POR,2008,87,2.0,0.0229885057471264
POR,2012,98,2.0,0.0204081632653061
POR,2016,106,1.0,0.0094339622641509
POR,2020,113,4.0,0.0353982300884955
POR,2024,75,4.0,0.0533333333333333
PRK,1972,83,15.0,0.180722891566265
PRK,1976,40,2.0,0.05
PRK,1980,121,5.0,0.0413223140495867
PRK,1992,123,10.0,0.08130081300813
PRK,1996,36,5.0,0.1388888888888889
PRK,2000,47,4.0,0.0851063829787234
PRK,2004,71,5.0,0.0704225352112676
PRK,2008,66,6.0,0.0909090909090909
PRK,2012,57,6.0,0.1052631578947368
PRK,2016,38,7.0,0.1842105263157894
PRK,2024,14,7.0,0.5
PUR,1948,9,1.0,0.1111111111111111
PUR,1952,23,0.0,0.0
PUR,1956,14,0.0,0.0
PUR,1960,29,0.0,0.0
PUR,1964,45,0.0,0.0
PUR,1968,99,0.0,0.0
PUR,1972,60,0.0,0.0
PUR,1976,112,1.0,0.0089285714285714
PUR,1980,3,0.0,0.0
PUR,1984,58,2.0,0.0344827586206896
PUR,1988,56,0.0,0.0
PUR,1992,101,1.0,0.0099009900990099
PUR,1996,91,1.0,0.0109890109890109
PUR,2000,38,0.0,0.0
PUR,2004,52,0.0,0.0
PUR,2008,31,0.0,0.0
PUR,2012,28,2.0,0.0714285714285714
PUR,2016,41,1.0,0.024390243902439
PUR,2020,39,1.0,0.0256410256410256
PUR,2024,51,2.0,0.0392156862745098
QAT,1984,26,0.0,0.0
QAT,1988,13,0.0,0.0
QAT,1992,30,1.0,0.0333333333333333
QAT,1996,13,0.0,0.0
QAT,2000,19,1.0,0.0526315789473684
QAT,2004,15,0.0,0.0
QAT,2008,20,0.0,0.0
QAT,2012,14,2.0,0.1428571428571428
QAT,2016,42,1.0,0.0238095238095238
QAT,2020,17,4.0,0.2352941176470588
QAT,2024,13,1.0,0.0769230769230769
RHO,1960,12,0.0,0.0
RUS,2020,561,149.0,0.2655971479500891
ROU,1900,1,0.0,0.0
ROU,1924,45,16.0,0.3555555555555555
ROU,1928,33,0.0,0.0
ROU,1932,2,0.0,0.0
ROU,1936,118,1.0,0.0084745762711864
ROU,1952,241,4.0,0.0165975103734439
ROU,1956,103,19.0,0.1844660194174757
ROU,1960,156,15.0,0.0961538461538461
ROU,1964,232,16.0,0.0689655172413793
ROU,1968,100,23.0,0.23
ROU,1972,258,40.0,0.1550387596899224
ROU,1976,255,55.0,0.2156862745098039
ROU,1980,339,68.0,0.2005899705014749
ROU,1984,193,106.0,0.5492227979274611
ROU,1988,172,58.0,0.3372093023255814
ROU,1992,306,53.0,0.1732026143790849
ROU,1996,284,38.0,0.1338028169014084
ROU,2000,252,46.0,0.1825396825396825
ROU,2004,193,39.0,0.2020725388601036
ROU,2008,172,22.0,0.127906976744186
ROU,2012,155,16.0,0.1032258064516129
ROU,2016,121,16.0,0.1322314049586777
ROU,2020,119,9.0,0.0756302521008403
ROU,2024,96,16.0,0.1666666666666666
RSA,1904,8,0.0,0.0
RSA,1908,33,2.0,0.0606060606060606
RSA,1912,56,7.0,0.125
RSA,1920,97,21.0,0.2164948453608247
RSA,1924,44,3.0,0.0681818181818181
RSA,1928,40,6.0,0.15
RSA,1932,20,5.0,0.25
RSA,1936,54,1.0,0.0185185185185185
RSA,1948,43,6.0,0.1395348837209302
RSA,1952,109,14.0,0.128440366972477
RSA,1956,90,7.0,0.0777777777777777
RSA,1960,72,3.0,0.0416666666666666
RSA,1992,141,3.0,0.0212765957446808
RSA,1996,111,5.0,0.045045045045045
RSA,2000,161,5.0,0.031055900621118
RSA,2004,128,10.0,0.078125
RSA,2008,179,1.0,0.0055865921787709
RSA,2012,145,9.0,0.0620689655172413
RSA,2016,155,23.0,0.1483870967741935
RSA,2020,211,3.0,0.0142180094786729
RSA,2024,141,20.0,0.1418439716312056
RUS,1900,5,0.0,0.0
RUS,1908,7,3.0,0.4285714285714285
RUS,1912,266,14.0,0.0526315789473684
RUS,1924,3,0.0,0.0
RUS,1996,552,115.0,0.2083333333333333
RUS,2000,602,187.0,0.3106312292358804
RUS,2004,593,189.0,0.3187183811129848
RUS,2008,600,142.0,0.2366666666666666
RUS,2012,549,140.0,0.2550091074681239
RUS,2016,406,115.0,0.2832512315270936
RWA,1984,6,0.0,0.0
RWA,1988,8,0.0,0.0
RWA,1992,10,0.0,0.0
RWA,1996,4,0.0,0.0
RWA,2000,5,0.0,0.0
RWA,2004,5,0.0,0.0
RWA,2008,4,0.0,0.0
RWA,2012,7,0.0,0.0
RWA,2016,7,0.0,0.0
RWA,2020,5,0.0,0.0
RWA,2024,7,0.0,0.0
GER,1952,93,0.0,0.0
SAM,1984,9,0.0,0.0
SAM,1988,11,0.0,0.0
SAM,1992,5,0.0,0.0
SAM,1996,5,0.0,0.0
SAM,2000,5,0.0,0.0
SAM,2004,3,0.0,0.0
SAM,2008,7,0.0,0.0
SAM,2012,9,0.0,0.0
SAM,2016,9,0.0,0.0
SAM,2020,13,0.0,0.0
SAM,2024,24,0.0,0.0
SRB,1996,79,26.0,0.3291139240506329
SRB,2000,125,25.0,0.2
SRB,2004,96,13.0,0.1354166666666666
SEN,1964,14,0.0,0.0
SEN,1968,24,0.0,0.0
SEN,1972,40,0.0,0.0
SEN,1976,33,0.0,0.0
SEN,1980,39,0.0,0.0
SEN,1984,29,0.0,0.0
SEN,1988,35,1.0,0.0285714285714285
SEN,1992,25,0.0,0.0
SEN,1996,12,0.0,0.0
SEN,2000,32,0.0,0.0
SEN,2004,21,0.0,0.0
SEN,2008,17,0.0,0.0
SEN,2012,32,0.0,0.0
SEN,2016,22,0.0,0.0
SEN,2020,9,0.0,0.0
SEN,2024,11,0.0,0.0
SEY,1980,21,0.0,0.0
SEY,1984,15,0.0,0.0
SEY,1992,21,0.0,0.0
SEY,1996,9,0.0,0.0
SEY,2000,9,0.0,0.0
SEY,2004,10,0.0,0.0
SEY,2008,10,0.0,0.0
SEY,2012,6,0.0,0.0
SEY,2016,10,0.0,0.0
SEY,2020,6,0.0,0.0
SEY,2024,3,0.0,0.0
SGP,1948,1,0.0,0.0
SGP,1952,7,0.0,0.0
SGP,1956,52,0.0,0.0
SGP,1960,5,1.0,0.2
SGP,1968,6,0.0,0.0
SGP,1972,12,0.0,0.0
SGP,1976,4,0.0,0.0
SGP,1984,14,0.0,0.0
SGP,1988,27,0.0,0.0
SGP,1992,37,0.0,0.0
SGP,1996,35,0.0,0.0
SGP,2000,23,0.0,0.0
SGP,2004,22,0.0,0.0
SGP,2008,36,3.0,0.0833333333333333
SGP,2012,36,4.0,0.1111111111111111
SGP,2016,32,1.0,0.03125
SGP,2020,30,0.0,0.0
SGP,2024,23,1.0,0.0434782608695652
SKN,1996,14,0.0,0.0
SKN,2000,4,0.0,0.0
SKN,2004,2,0.0,0.0
SKN,2008,6,0.0,0.0
SKN,2012,7,0.0,0.0
SKN,2016,9,0.0,0.0
SKN,2020,2,0.0,0.0
SKN,2024,3,0.0,0.0
SLE,1968,4,0.0,0.0
SLE,1980,32,0.0,0.0
SLE,1984,10,0.0,0.0
SLE,1988,20,0.0,0.0
SLE,1992,15,0.0,0.0
SLE,1996,19,0.0,0.0
SLE,2000,3,0.0,0.0
SLE,2004,2,0.0,0.0
SLE,2008,3,0.0,0.0
SLE,2012,2,0.0,0.0
SLE,2016,4,0.0,0.0
SLE,2020,4,0.0,0.0
SLE,2024,4,0.0,0.0
SLO,1992,47,6.0,0.1276595744680851
SLO,1996,47,2.0,0.0425531914893617
SLO,2000,90,3.0,0.0333333333333333
SLO,2004,102,5.0,0.0490196078431372
SLO,2008,73,5.0,0.0684931506849315
SLO,2012,78,5.0,0.0641025641025641
SLO,2016,70,4.0,0.0571428571428571
SLO,2020,64,5.0,0.078125
SLO,2024,95,3.0,0.031578947368421
SMR,1960,13,0.0,0.0
SMR,1968,4,0.0,0.0
SMR,1972,7,0.0,0.0
SMR,1976,10,0.0,0.0
SMR,1980,16,0.0,0.0
SMR,1984,31,0.0,0.0
SMR,1988,15,0.0,0.0
SMR,1992,20,0.0,0.0
SMR,1996,7,0.0,0.0
SMR,2000,4,0.0,0.0
SMR,2004,5,0.0,0.0
SMR,2008,4,0.0,0.0
SMR,2012,4,0.0,0.0
SMR,2016,4,0.0,0.0
SMR,2020,8,4.0,0.5
SMR,2024,5,0.0,0.0
SOL,1984,3,0.0,0.0
SOL,1988,5,0.0,0.0
SOL,1992,1,0.0,0.0
SOL,1996,4,0.0,0.0
SOL,2000,2,0.0,0.0
SOL,2004,2,0.0,0.0
SOL,2008,3,0.0,0.0
SOL,2012,4,0.0,0.0
SOL,2016,3,0.0,0.0
SOL,2020,3,0.0,0.0
SOL,2024,2,0.0,0.0
SOM,1972,4,0.0,0.0
SOM,1984,9,0.0,0.0
SOM,1988,5,0.0,0.0
SOM,1996,4,0.0,0.0
SOM,2000,2,0.0,0.0
SOM,2004,2,0.0,0.0
SOM,2008,2,0.0,0.0
SOM,2012,2,0.0,0.0
SOM,2016,2,0.0,0.0
SOM,2020,2,0.0,0.0
SOM,2024,1,0.0,0.0
SRB,1912,2,0.0,0.0
SRB,2008,97,15.0,0.1546391752577319
SRB,2012,134,16.0,0.1194029850746268
SRB,2016,127,54.0,0.4251968503937008
SRB,2020,110,35.0,0.3181818181818182
SRB,2024,114,29.0,0.2543859649122807
SRI,1948,10,1.0,0.1
SRI,1952,7,0.0,0.0
SRI,1956,3,0.0,0.0
SRI,1960,5,0.0,0.0
SRI,1964,7,0.0,0.0
SRI,1968,3,0.0,0.0
SRI,1972,6,0.0,0.0
SRI,1980,4,0.0,0.0
SRI,1984,6,0.0,0.0
SRI,1988,9,0.0,0.0
SRI,1992,16,0.0,0.0
SRI,1996,11,0.0,0.0
SRI,2000,24,1.0,0.0416666666666666
SRI,2004,8,0.0,0.0
SRI,2008,9,0.0,0.0
SRI,2012,8,0.0,0.0
SRI,2016,10,0.0,0.0
SRI,2020,13,0.0,0.0
SRI,2024,6,0.0,0.0
SSD,2016,3,0.0,0.0
SSD,2020,2,0.0,0.0
SSD,2024,14,0.0,0.0
STP,1996,2,0.0,0.0
STP,2000,2,0.0,0.0
STP,2004,2,0.0,0.0
STP,2008,4,0.0,0.0
STP,2012,2,0.0,0.0
STP,2016,3,0.0,0.0
STP,2020,5,0.0,0.0
STP,2024,3,0.0,0.0
SUD,1960,13,0.0,0.0
SUD,1968,7,0.0,0.0
SUD,1972,31,0.0,0.0
SUD,1984,9,0.0,0.0
SUD,1988,8,0.0,0.0
SUD,1992,7,0.0,0.0
SUD,1996,4,0.0,0.0
SUD,2000,3,0.0,0.0
SUD,2004,4,0.0,0.0
SUD,2008,9,1.0,0.1111111111111111
SUD,2012,6,0.0,0.0
SUD,2016,6,0.0,0.0
SUD,2020,5,0.0,0.0
SUD,2024,4,0.0,0.0
SUI,1896,8,3.0,0.375
SUI,1900,52,21.0,0.4038461538461538
SUI,1904,7,3.0,0.4285714285714285
SUI,1906,45,12.0,0.2666666666666666
SUI,1908,1,0.0,0.0
SUI,1912,7,2.0,0.2857142857142857
SUI,1920,126,29.0,0.2301587301587301
SUI,1924,262,60.0,0.2290076335877862
SUI,1928,236,30.0,0.1271186440677966
SUI,1932,9,1.0,0.1111111111111111
SUI,1936,328,52.0,0.1585365853658536
SUI,1948,287,36.0,0.1254355400696864
SUI,1952,251,33.0,0.1314741035856573
SUI,1956,18,3.0,0.1666666666666666
SUI,1960,221,12.0,0.0542986425339366
SUI,1964,129,6.0,0.0465116279069767
SUI,1968,155,13.0,0.0838709677419354
SUI,1972,265,8.0,0.030188679245283
SUI,1976,101,10.0,0.099009900990099
SUI,1980,86,2.0,0.0232558139534883
SUI,1984,245,13.0,0.0530612244897959
SUI,1988,151,8.0,0.0529801324503311
SUI,1992,171,1.0,0.0058479532163742
SUI,1996,172,11.0,0.063953488372093
SUI,2000,138,14.0,0.1014492753623188
SUI,2004,138,7.0,0.0507246376811594
SUI,2008,116,11.0,0.0948275862068965
SUI,2012,126,4.0,0.0317460317460317
SUI,2016,152,11.0,0.0723684210526315
SUI,2020,196,15.0,0.0765306122448979
SUI,2024,137,10.0,0.072992700729927
SUR,1968,1,0.0,0.0
SUR,1972,3,0.0,0.0
SUR,1976,4,0.0,0.0
SUR,1984,7,0.0,0.0
SUR,1988,10,1.0,0.1
SUR,1992,9,1.0,0.1111111111111111
SUR,1996,11,0.0,0.0
SUR,2000,5,0.0,0.0
SUR,2004,4,0.0,0.0
SUR,2008,4,0.0,0.0
SUR,2012,5,0.0,0.0
SUR,2016,6,0.0,0.0
SUR,2020,5,0.0,0.0
SUR,2024,5,0.0,0.0
SVK,1996,98,3.0,0.0306122448979591
SVK,2000,132,6.0,0.0454545454545454
SVK,2004,84,10.0,0.119047619047619
SVK,2008,67,10.0,0.1492537313432835
SVK,2012,65,5.0,0.0769230769230769
SVK,2016,63,8.0,0.1269841269841269
SVK,2020,56,7.0,0.125
SVK,2024,28,1.0,0.0357142857142857
SWE,1896,5,0.0,0.0
SWE,1900,27,4.0,0.1481481481481481
SWE,1906,95,21.0,0.2210526315789473
SWE,1908,276,84.0,0.3043478260869565
SWE,1912,714,190.0,0.2661064425770308
SWE,1920,404,154.0,0.3811881188118812
SWE,1924,256,72.0,0.28125
SWE,1928,139,37.0,0.2661870503597122
SWE,1932,128,32.0,0.25
SWE,1936,231,35.0,0.1515151515151515
SWE,1948,223,75.0,0.336322869955157
SWE,1952,355,70.0,0.1971830985915492
SWE,1956,186,34.0,0.1827956989247312
SWE,1960,258,7.0,0.0271317829457364
SWE,1964,175,15.0,0.0857142857142857
SWE,1968,186,9.0,0.0483870967741935
SWE,1972,186,22.0,0.1182795698924731
SWE,1976,163,10.0,0.0613496932515337
SWE,1980,201,20.0,0.099502487562189
SWE,1984,254,34.0,0.1338582677165354
SWE,1988,251,16.0,0.0637450199203187
SWE,1992,252,35.0,0.1388888888888889
SWE,1996,233,31.0,0.1330472103004291
SWE,2000,198,32.0,0.1616161616161616
SWE,2004,157,12.0,0.0764331210191082
SWE,2008,169,7.0,0.0414201183431952
SWE,2012,168,22.0,0.1309523809523809
SWE,2016,186,28.0,0.1505376344086021
SWE,2020,173,34.0,0.1965317919075144
SWE,2024,125,14.0,0.112
SWZ,1972,4,0.0,0.0
SWZ,1984,11,0.0,0.0
SWZ,1988,15,0.0,0.0
SWZ,1992,10,0.0,0.0
SWZ,1996,6,0.0,0.0
SWZ,2000,6,0.0,0.0
SWZ,2004,3,0.0,0.0
SWZ,2008,4,0.0,0.0
SWZ,2012,3,0.0,0.0
SWZ,2016,2,0.0,0.0
SWZ,2020,4,0.0,0.0
SWZ,2024,3,0.0,0.0
SYR,1948,1,0.0,0.0
SYR,1968,2,0.0,0.0
SYR,1972,5,0.0,0.0
SYR,1980,71,0.0,0.0
SYR,1984,9,1.0,0.1111111111111111
SYR,1988,13,0.0,0.0
SYR,1992,9,0.0,0.0
SYR,1996,8,1.0,0.125
SYR,2000,8,0.0,0.0
SYR,2004,6,1.0,0.1666666666666666
SYR,2008,7,0.0,0.0
SYR,2012,10,0.0,0.0
SYR,2016,7,0.0,0.0
SYR,2020,6,1.0,0.1666666666666666
SYR,2024,6,0.0,0.0
TAN,1964,4,0.0,0.0
TAN,1968,5,0.0,0.0
TAN,1972,22,0.0,0.0
TAN,1980,48,2.0,0.0416666666666666
TAN,1984,21,0.0,0.0
TAN,1988,10,0.0,0.0
TAN,1992,9,0.0,0.0
TAN,1996,7,0.0,0.0
TAN,2000,4,0.0,0.0
TAN,2004,9,0.0,0.0
TAN,2008,9,0.0,0.0
TAN,2012,6,0.0,0.0
TAN,2016,7,0.0,0.0
TAN,2020,3,0.0,0.0
TAN,2024,7,0.0,0.0
CZE,1920,182,10.0,0.0549450549450549
CZE,1924,242,10.0,0.0413223140495867
CZE,1928,147,16.0,0.1088435374149659
CZE,1932,44,6.0,0.1363636363636363
CZE,1936,293,18.0,0.0614334470989761
CZE,1948,153,20.0,0.130718954248366
CZE,1952,218,25.0,0.1146788990825688
CZE,1956,161,7.0,0.0434782608695652
CZE,1960,202,22.0,0.1089108910891089
CZE,1964,187,54.0,0.2887700534759358
CZE,1968,203,29.0,0.1428571428571428
CZE,1972,274,29.0,0.1058394160583941
CZE,1976,251,15.0,0.0597609561752988
CZE,1980,317,51.0,0.1608832807570978
CZE,1988,226,10.0,0.0442477876106194
CZE,1992,269,8.0,0.0297397769516728
TGA,1984,7,0.0,0.0
TGA,1988,7,0.0,0.0
TGA,1992,5,0.0,0.0
TGA,1996,5,1.0,0.2
TGA,2000,3,0.0,0.0
TGA,2004,5,0.0,0.0
TGA,2008,3,0.0,0.0
TGA,2012,3,0.0,0.0
TGA,2016,7,0.0,0.0
TGA,2020,6,0.0,0.0
TGA,2024,4,0.0,0.0
THA,1952,15,0.0,0.0
THA,1956,40,0.0,0.0
THA,1960,24,0.0,0.0
THA,1964,67,0.0,0.0
THA,1968,46,0.0,0.0
THA,1972,37,0.0,0.0
THA,1976,62,1.0,0.0161290322580645
THA,1984,40,1.0,0.025
THA,1988,15,1.0,0.0666666666666666
THA,1992,64,1.0,0.015625
THA,1996,58,2.0,0.0344827586206896
THA,2000,68,3.0,0.0441176470588235
THA,2004,51,8.0,0.1568627450980392
THA,2008,53,4.0,0.0754716981132075
THA,2012,43,3.0,0.0697674418604651
THA,2016,58,6.0,0.1034482758620689
THA,2020,48,2.0,0.0416666666666666
THA,2024,52,6.0,0.1153846153846153
TJK,1996,8,0.0,0.0
TJK,2000,4,0.0,0.0
TJK,2004,9,0.0,0.0
TJK,2008,16,2.0,0.125
TJK,2012,16,1.0,0.0625
TJK,2016,7,1.0,0.1428571428571428
TJK,2020,10,0.0,0.0
TJK,2024,14,3.0,0.2142857142857142
TKM,1996,7,0.0,0.0
TKM,2000,8,0.0,0.0
TKM,2004,10,0.0,0.0
TKM,2008,10,0.0,0.0
TKM,2012,10,0.0,0.0
TKM,2016,9,0.0,0.0
TKM,2020,10,1.0,0.1
TKM,2024,6,0.0,0.0
TLS,2004,2,0.0,0.0
TLS,2008,1,0.0,0.0
TLS,2012,2,0.0,0.0
TLS,2016,3,0.0,0.0
TLS,2020,3,0.0,0.0
TLS,2024,4,0.0,0.0
TOG,1972,7,0.0,0.0
TOG,1984,6,0.0,0.0
TOG,1988,6,0.0,0.0
TOG,1992,9,0.0,0.0
TOG,1996,7,0.0,0.0
TOG,2000,3,0.0,0.0
TOG,2004,3,0.0,0.0
TOG,2008,4,1.0,0.25
TOG,2012,6,0.0,0.0
TOG,2016,5,0.0,0.0
TOG,2020,4,0.0,0.0
TOG,2024,5,0.0,0.0
TPE,1956,23,0.0,0.0
TPE,1960,31,1.0,0.032258064516129
TPE,1964,96,0.0,0.0
TPE,1968,93,1.0,0.010752688172043
TPE,1972,44,0.0,0.0
TPE,1984,52,1.0,0.0192307692307692
TPE,1988,123,0.0,0.0
TPE,1992,38,20.0,0.5263157894736842
TPE,1996,107,1.0,0.0093457943925233
TPE,2000,75,5.0,0.0666666666666666
TPE,2004,104,9.0,0.0865384615384615
TPE,2008,92,4.0,0.0434782608695652
TPE,2012,55,2.0,0.0363636363636363
TPE,2016,67,5.0,0.0746268656716417
TPE,2020,117,16.0,0.1367521367521367
TPE,2024,60,8.0,0.1333333333333333
TTO,1948,9,1.0,0.1111111111111111
TTO,1952,2,2.0,1.0
TTO,1956,10,0.0,0.0
TTO,1964,18,6.0,0.3333333333333333
TTO,1968,25,0.0,0.0
TTO,1972,36,0.0,0.0
TTO,1976,20,1.0,0.05
TTO,1980,15,0.0,0.0
TTO,1984,23,0.0,0.0
TTO,1988,10,0.0,0.0
TTO,1992,13,0.0,0.0
TTO,1996,16,2.0,0.125
TTO,2000,29,2.0,0.0689655172413793
TTO,2004,26,1.0,0.0384615384615384
TTO,2008,35,6.0,0.1714285714285714
TTO,2012,38,10.0,0.2631578947368421
TTO,2016,43,1.0,0.0232558139534883
TTO,2020,44,0.0,0.0
TTO,2024,17,0.0,0.0
TUN,1960,56,0.0,0.0
TUN,1964,12,2.0,0.1666666666666666
TUN,1968,8,2.0,0.25
TUN,1972,37,1.0,0.027027027027027
TUN,1976,16,0.0,0.0
TUN,1984,28,0.0,0.0
TUN,1988,45,0.0,0.0
TUN,1992,15,0.0,0.0
TUN,1996,52,1.0,0.0192307692307692
TUN,2000,47,0.0,0.0
TUN,2004,64,0.0,0.0
TUN,2008,29,1.0,0.0344827586206896
TUN,2012,87,3.0,0.0344827586206896
TUN,2016,65,3.0,0.0461538461538461
TUN,2020,73,2.0,0.0273972602739726
TUN,2024,26,3.0,0.1153846153846153
TUR,1906,2,0.0,0.0
TUR,1912,7,0.0,0.0
TUR,1924,23,0.0,0.0
TUR,1928,40,0.0,0.0
TUR,1932,2,0.0,0.0
TUR,1936,62,2.0,0.032258064516129
TUR,1948,87,12.0,0.1379310344827586
TUR,1952,58,3.0,0.0517241379310344
TUR,1956,28,7.0,0.25
TUR,1960,58,9.0,0.1551724137931034
TUR,1964,25,6.0,0.24
TUR,1968,30,2.0,0.0666666666666666
TUR,1972,50,1.0,0.02
TUR,1976,28,0.0,0.0
TUR,1984,62,3.0,0.0483870967741935
TUR,1988,51,2.0,0.0392156862745098
TUR,1992,54,6.0,0.1111111111111111
TUR,1996,61,6.0,0.0983606557377049
TUR,2000,67,5.0,0.0746268656716417
TUR,2004,74,11.0,0.1486486486486486
TUR,2008,71,7.0,0.0985915492957746
TUR,2012,119,5.0,0.042016806722689
TUR,2016,119,8.0,0.0672268907563025
TUR,2020,139,13.0,0.0935251798561151
TUR,2024,101,11.0,0.1089108910891089
TUV,2008,3,0.0,0.0
TUV,2012,3,0.0,0.0
TUV,2016,1,0.0,0.0
TUV,2020,2,0.0,0.0
TUV,2024,2,0.0,0.0
UAE,1984,11,0.0,0.0
UAE,1988,36,0.0,0.0
UAE,1992,36,0.0,0.0
UAE,1996,4,0.0,0.0
